cl.from,cl.to,Freq,cl.from.total,cl.to.total,odds,pval.log,frac,cl.from.label,cl.to.label
273,272,29,868,13975,40.8531066,-82.35888485,0.033410138,SUBd-Sp Ndst4 C1ql2 Meis2,L5 ET RSP
273,273,455,868,636,14084.23254,-4270.291096,0.524193548,SUBd-Sp Ndst4 C1ql2 Meis2,SUBd-Sp Ndst4 C1ql2 Meis2
275,275,8605,10300,10236,1394.703863,-64856.33933,0.835436893,SUBd-Sp Ndst4 9330185C12Rik Fras1_2,SUBd-Sp Ndst4 9330185C12Rik Fras1_2
276,275,1575,12444,10236,211.2948489,-7098.339717,0.12656702,SUBd-Sp Ndst4 9330185C12Rik Fras1_3,SUBd-Sp Ndst4 9330185C12Rik Fras1_2
275,276,1654,10300,12328,222.5893011,-7553.02153,0.160582524,SUBd-Sp Ndst4 9330185C12Rik Fras1_2,SUBd-Sp Ndst4 9330185C12Rik Fras1_3
276,276,9705,12444,12328,1081.03945,-69297.54043,0.779893925,SUBd-Sp Ndst4 9330185C12Rik Fras1_3,SUBd-Sp Ndst4 9330185C12Rik Fras1_3
277,276,529,9628,12328,76.15976509,-1799.661882,0.054943914,SUBd-Sp Ndst4 Col23a1 Fn1,SUBd-Sp Ndst4 9330185C12Rik Fras1_3
278,276,288,3090,12328,129.1933066,-1134.962505,0.093203883,SUBd-Sp Ndst4 Chst9 Egr4,SUBd-Sp Ndst4 9330185C12Rik Fras1_3
273,277,46,868,10131,89.38907069,-165.3039441,0.052995392,SUBd-Sp Ndst4 C1ql2 Meis2,SUBd-Sp Ndst4 Col23a1 Fn1
276,277,756,12444,10131,102.4726834,-2806.90939,0.06075217,SUBd-Sp Ndst4 9330185C12Rik Fras1_3,SUBd-Sp Ndst4 Col23a1 Fn1
277,277,8891,9628,10131,1557.617595,-69750.25584,0.92345243,SUBd-Sp Ndst4 Col23a1 Fn1,SUBd-Sp Ndst4 Col23a1 Fn1
280,277,316,5669,10131,94.0214493,-1140.525012,0.055741753,SUBd-Sp Ndst4 Dlk1_1_2_1,SUBd-Sp Ndst4 Col23a1 Fn1
278,278,2020,3090,3201,3489.842658,-16189.70093,0.653721683,SUBd-Sp Ndst4 Chst9 Egr4,SUBd-Sp Ndst4 Chst9 Egr4
279,278,304,2672,3201,607.3654547,-1681.345488,0.113772455,SUBd-Sp Ndst4 C1ql2 Gpr101,SUBd-Sp Ndst4 Chst9 Egr4
280,278,177,5669,3201,166.6785702,-740.7516354,0.031222438,SUBd-Sp Ndst4 Dlk1_1_2_1,SUBd-Sp Ndst4 Chst9 Egr4
281,278,320,10414,3201,164.0383386,-1338.98528,0.030727866,SUBd-Sp Ndst4 Dlk1_1_2_2,SUBd-Sp Ndst4 Chst9 Egr4
273,279,58,868,2505,455.8260796,-302.7598584,0.066820276,SUBd-Sp Ndst4 C1ql2 Meis2,SUBd-Sp Ndst4 C1ql2 Gpr101
278,279,225,3090,2505,496.7237661,-1194.549171,0.072815534,SUBd-Sp Ndst4 Chst9 Egr4,SUBd-Sp Ndst4 C1ql2 Gpr101
279,279,1822,2672,2505,4651.604904,-15350.98201,0.681886228,SUBd-Sp Ndst4 C1ql2 Gpr101,SUBd-Sp Ndst4 C1ql2 Gpr101
278,280,169,3090,5274,177.2093901,-717.7212197,0.054692557,SUBd-Sp Ndst4 Chst9 Egr4,SUBd-Sp Ndst4 Dlk1_1_2_1
280,280,3780,5669,5274,2160.448153,-28846.33783,0.666784265,SUBd-Sp Ndst4 Dlk1_1_2_1,SUBd-Sp Ndst4 Dlk1_1_2_1
281,280,511,10414,5274,158.9870798,-2124.221605,0.049068562,SUBd-Sp Ndst4 Dlk1_1_2_2,SUBd-Sp Ndst4 Dlk1_1_2_1
282,280,44,711,5274,200.5125598,-193.7894654,0.061884669,SUBd-Sp Ndst4 Dlk1_1_2_3_1,SUBd-Sp Ndst4 Dlk1_1_2_1
283,280,159,3593,5274,143.3832476,-640.947188,0.044252714,SUBd-Sp Ndst4 Dlk1_1_2_3_2,SUBd-Sp Ndst4 Dlk1_1_2_1
278,281,312,3090,10125,170.4118196,-1317.601157,0.100970874,SUBd-Sp Ndst4 Chst9 Egr4,SUBd-Sp Ndst4 Dlk1_1_2_2
279,281,98,2672,10125,61.9003666,-313.2809003,0.036676647,SUBd-Sp Ndst4 C1ql2 Gpr101,SUBd-Sp Ndst4 Dlk1_1_2_2
280,281,459,5669,10125,136.6500603,-1834.620948,0.080966661,SUBd-Sp Ndst4 Dlk1_1_2_1,SUBd-Sp Ndst4 Dlk1_1_2_2
281,281,7288,10414,10125,1181.120996,-51476.78184,0.699827156,SUBd-Sp Ndst4 Dlk1_1_2_2,SUBd-Sp Ndst4 Dlk1_1_2_2
282,281,44,711,10125,104.4447645,-165.1907483,0.061884669,SUBd-Sp Ndst4 Dlk1_1_2_3_1,SUBd-Sp Ndst4 Dlk1_1_2_2
283,281,315,3593,10125,147.9642972,-1283.835307,0.08767047,SUBd-Sp Ndst4 Dlk1_1_2_3_2,SUBd-Sp Ndst4 Dlk1_1_2_2
284,281,983,10718,10125,154.7901654,-4078.662838,0.091714872,SUBd-Sp Ndst4 Dlk1_2_2,SUBd-Sp Ndst4 Dlk1_1_2_2
285,281,130,3861,10125,56.82600823,-403.746563,0.033670034,HPF Dcn Npbwr1 Olfm3_1,SUBd-Sp Ndst4 Dlk1_1_2_2
293,281,58,867,10125,112.9048233,-221.6725031,0.066897347,CA1sp Ndst4_1_1,SUBd-Sp Ndst4 Dlk1_1_2_2
282,282,277,711,664,10026.30058,-2409.054737,0.389592124,SUBd-Sp Ndst4 Dlk1_1_2_3_1,SUBd-Sp Ndst4 Dlk1_1_2_3_1
283,282,162,3593,664,1160.348243,-1009.856712,0.04508767,SUBd-Sp Ndst4 Dlk1_1_2_3_2,SUBd-Sp Ndst4 Dlk1_1_2_3_1
280,283,258,5669,3996,194.6195215,-1121.222644,0.045510672,SUBd-Sp Ndst4 Dlk1_1_2_1,SUBd-Sp Ndst4 Dlk1_1_2_3_2
281,283,475,10414,3996,195.0514521,-2076.175069,0.045611677,SUBd-Sp Ndst4 Dlk1_1_2_2,SUBd-Sp Ndst4 Dlk1_1_2_3_2
282,283,237,711,3996,1425.4497,-1539.654696,0.333333333,SUBd-Sp Ndst4 Dlk1_1_2_3_1,SUBd-Sp Ndst4 Dlk1_1_2_3_2
283,283,1978,3593,3996,2354.193854,-14669.03895,0.55051489,SUBd-Sp Ndst4 Dlk1_1_2_3_2,SUBd-Sp Ndst4 Dlk1_1_2_3_2
284,283,754,10718,3996,300.8366506,-3657.967609,0.070348946,SUBd-Sp Ndst4 Dlk1_2_2,SUBd-Sp Ndst4 Dlk1_1_2_3_2
279,284,123,2672,11151,70.54292656,-409.0000763,0.046032934,SUBd-Sp Ndst4 C1ql2 Gpr101,SUBd-Sp Ndst4 Dlk1_2_2
280,284,334,5669,11151,90.28691732,-1192.235091,0.058916917,SUBd-Sp Ndst4 Dlk1_1_2_1,SUBd-Sp Ndst4 Dlk1_2_2
281,284,1172,10414,11151,172.46257,-5006.145207,0.11254081,SUBd-Sp Ndst4 Dlk1_1_2_2,SUBd-Sp Ndst4 Dlk1_2_2
283,284,788,3593,11151,336.0886263,-3923.915809,0.219315335,SUBd-Sp Ndst4 Dlk1_1_2_3_2,SUBd-Sp Ndst4 Dlk1_2_2
284,284,8530,10718,11151,1219.607521,-61877.00732,0.795857436,SUBd-Sp Ndst4 Dlk1_2_2,SUBd-Sp Ndst4 Dlk1_2_2
273,363,63,868,19046,65.12019245,-206.3838819,0.072580645,SUBd-Sp Ndst4 C1ql2 Meis2,POST-PRE-PAR Ptgfr
363,363,18839,18855,19046,896.4501836,-145855.3412,0.999151419,POST-PRE-PAR Ptgfr,POST-PRE-PAR Ptgfr
364,364,6491,7140,7139,2176.078943,-53266.69282,0.909103641,RSP_ACA Scnn1a_1,RSP_ACA Scnn1a_1
365,365,2650,4304,4043,2602.366748,-20427.76716,0.61570632,RSP_ACA Scnn1a_2,RSP_ACA Scnn1a_2
364,367,548,7140,52811,24.83456668,-1260.925291,0.0767507,RSP_ACA Scnn1a_1,RSP_ACA Scnn1a_3
365,367,1412,4304,52811,106.1540759,-5469.006336,0.328066914,RSP_ACA Scnn1a_2,RSP_ACA Scnn1a_3
367,367,50557,52537,52811,311.3796783,-327133.4949,0.962312275,RSP_ACA Scnn1a_3,RSP_ACA Scnn1a_3
303,303,74351,85086,84574,176.5592463,-415042.2831,0.873833533,Car3 Cartpt,Car3 Cartpt
304,303,3083,95459,84574,6.525569266,-3254.414554,0.032296588,Car3 Fxyd6_2_2_1,Car3 Cartpt
309,303,6838,157110,84574,8.794011466,-9155.78073,0.043523646,Car3 Fxyd6_6_5_4,Car3 Cartpt
200,304,2062,13230,98080,27.1548239,-5004.832362,0.155857899,IT TEa-PERI-ECT Cntnap3,Car3 Fxyd6_2_2_1
303,304,3602,85086,98080,7.37570902,-4197.194753,0.042333639,Car3 Cartpt,Car3 Fxyd6_2_2_1
304,304,80111,95459,98080,146.215511,-420756.2883,0.839218932,Car3 Fxyd6_2_2_1,Car3 Fxyd6_2_2_1
309,304,12132,157110,98080,13.45385513,-21402.41469,0.077219782,Car3 Fxyd6_6_5_4,Car3 Fxyd6_2_2_1
213,309,195,3041,155457,7.048659634,-221.6730732,0.064123644,L6 IT Igfbp4 Gucy1a1 Timp2_6_2_2,Car3 Fxyd6_6_5_4
303,309,6924,85086,155457,8.945143262,-9381.463047,0.08137649,Car3 Cartpt,Car3 Fxyd6_6_5_4
304,309,10415,95459,155457,11.99308032,-17135.65749,0.109104432,Car3 Fxyd6_2_2_1,Car3 Fxyd6_6_5_4
309,309,135998,157110,155457,95.15180731,-672208.7838,0.865622812,Car3 Fxyd6_6_5_4,Car3 Fxyd6_6_5_4
306,309,177,817,155457,23.81439531,-414.1655987,0.216646267,Car3 Fxyd6_6_5_1,Car3 Fxyd6_6_5_4
308,309,1395,3991,155457,38.42207615,-4007.418281,0.349536457,Car3 Fxyd6_6_5_3,Car3 Fxyd6_6_5_4
306,306,527,817,749,14716.52837,-5017.062217,0.64504284,Car3 Fxyd6_6_5_1,Car3 Fxyd6_6_5_1
306,308,86,817,4185,429.8130164,-444.2861706,0.105263158,Car3 Fxyd6_6_5_1,Car3 Fxyd6_6_5_3
308,308,2430,3991,4185,2486.152213,-18442.33907,0.608869957,Car3 Fxyd6_6_5_3,Car3 Fxyd6_6_5_3
286,286,10002,13561,13022,967.8678731,-69594.21497,0.737556227,HPF Dcn Npbwr1 Olfm3_2,HPF Dcn Npbwr1 Olfm3_2
285,286,614,3861,13022,208.6841716,-2737.972118,0.159026159,HPF Dcn Npbwr1 Olfm3_1,HPF Dcn Npbwr1 Olfm3_2
287,286,441,4381,13022,132.0949687,-1749.949959,0.100661949,HPF Dcn Serpina3g_1,HPF Dcn Npbwr1 Olfm3_2
288,286,1189,16435,13022,94.9364715,-4339.754235,0.072345604,HPF Dcn Serpina3g_3,HPF Dcn Npbwr1 Olfm3_2
293,286,46,867,13022,69.62411283,-153.9232283,0.053056517,CA1sp Ndst4_1_1,HPF Dcn Npbwr1 Olfm3_2
300,286,326,7997,13022,53.49478472,-991.6577213,0.040765287,CA1sp Fosb Spink8_2,HPF Dcn Npbwr1 Olfm3_2
182,285,61,1141,3818,239.2802742,-278.4598874,0.053461876,IT RHP Dcn PAR-POST-PRE-SUB-ProS C1qtnf7_1_2,HPF Dcn Npbwr1 Olfm3_1
286,285,629,13561,3818,207.5972693,-2803.255676,0.04638301,HPF Dcn Npbwr1 Olfm3_2,HPF Dcn Npbwr1 Olfm3_1
285,285,2780,3861,3818,3222.609636,-22512.04882,0.72002072,HPF Dcn Npbwr1 Olfm3_1,HPF Dcn Npbwr1 Olfm3_1
286,287,497,13561,4363,143.5417018,-2016.969639,0.036649215,HPF Dcn Npbwr1 Olfm3_2,HPF Dcn Serpina3g_1
287,287,2960,4381,4363,2646.256123,-23099.41658,0.67564483,HPF Dcn Serpina3g_1,HPF Dcn Serpina3g_1
282,289,55,711,5714,231.3404009,-249.9562268,0.077355837,SUBd-Sp Ndst4 Dlk1_1_2_3_1,HPF Dcn Serpina3g_2
289,289,3728,5926,5714,1881.363229,-27561.27234,0.629092136,HPF Dcn Serpina3g_2,HPF Dcn Serpina3g_2
288,289,857,16435,5714,155.9443012,-3569.500688,0.052144813,HPF Dcn Serpina3g_3,HPF Dcn Serpina3g_2
295,289,66,1725,5714,114.4229739,-252.0250159,0.03826087,CA1sp Ndrg1 Frzb,HPF Dcn Serpina3g_2
302,289,184,3903,5714,140.9865446,-738.6388076,0.047143223,CA1sp Kdr Stard5_2,HPF Dcn Serpina3g_2
286,288,1420,13561,16457,108.7287989,-5393.441208,0.104712042,HPF Dcn Npbwr1 Olfm3_2,HPF Dcn Serpina3g_3
287,288,480,4381,16457,113.7669057,-1834.342351,0.109564026,HPF Dcn Serpina3g_1,HPF Dcn Serpina3g_3
289,288,868,5926,16457,152.0918841,-3592.265232,0.146473169,HPF Dcn Serpina3g_2,HPF Dcn Serpina3g_3
288,288,11995,16435,16457,757.8417128,-79894.31453,0.729844843,HPF Dcn Serpina3g_3,HPF Dcn Serpina3g_3
290,288,1064,9430,16457,117.1596046,-4113.798076,0.112831389,HPF Dcn Ptpru Cpne8,HPF Dcn Serpina3g_3
288,290,1223,16435,9641,131.8965078,-4887.277866,0.07441436,HPF Dcn Serpina3g_3,HPF Dcn Ptpru Cpne8
290,290,6073,9430,9641,1141.479553,-41817.35865,0.644008484,HPF Dcn Ptpru Cpne8,HPF Dcn Ptpru Cpne8
291,290,1441,24015,9641,106.3550064,-5456.673225,0.060004164,CA1sp Arhgef26 6530403H02Rik_2_1,HPF Dcn Ptpru Cpne8
293,290,41,867,9641,83.81877463,-144.8517565,0.047289504,CA1sp Ndst4_1_1,HPF Dcn Ptpru Cpne8
300,290,268,7997,9641,59.39969927,-842.7983185,0.033512567,CA1sp Fosb Spink8_2,HPF Dcn Ptpru Cpne8
290,291,1471,9430,23296,114.4242971,-5684.629168,0.155991516,HPF Dcn Ptpru Cpne8,CA1sp Arhgef26 6530403H02Rik_2_1
291,291,15203,24015,23296,464.3698108,-91170.71453,0.633062669,CA1sp Arhgef26 6530403H02Rik_2_1,CA1sp Arhgef26 6530403H02Rik_2_1
292,291,1257,8775,23296,105.0764583,-4737.183387,0.143247863,CA1sp Arhgef26 6530403H02Rik_2_2,CA1sp Arhgef26 6530403H02Rik_2_1
299,291,3020,58608,23296,37.79786896,-8304.044531,0.051528802,CA1sp 4921539H07Rik_1_2,CA1sp Arhgef26 6530403H02Rik_2_1
296,291,33,689,23296,35.13273755,-88.78946779,0.047895501,CA1sp Bmpr1b Ror1_2_1,CA1sp Arhgef26 6530403H02Rik_2_1
297,291,994,8493,23296,85.85044167,-3528.028443,0.11703756,CA1sp Bmpr1b Ror1_2_2,CA1sp Arhgef26 6530403H02Rik_2_1
294,291,46,884,23296,38.17005978,-126.7216633,0.052036199,CA1sp Ndst4_1_2,CA1sp Arhgef26 6530403H02Rik_2_1
300,291,280,7997,23296,25.6831453,-649.5595118,0.03501313,CA1sp Fosb Spink8_2,CA1sp Arhgef26 6530403H02Rik_2_1
295,291,223,1725,23296,94.82722401,-813.8261008,0.129275362,CA1sp Ndrg1 Frzb,CA1sp Arhgef26 6530403H02Rik_2_1
301,291,106,2517,23296,30.89156589,-266.6073763,0.042113627,CA1sp Kdr Stard5_1,CA1sp Arhgef26 6530403H02Rik_2_1
291,292,1900,24015,10094,133.9387806,-7688.536712,0.079117218,CA1sp Arhgef26 6530403H02Rik_2_1,CA1sp Arhgef26 6530403H02Rik_2_2
292,292,5706,8775,10094,1100.829281,-38794.27507,0.65025641,CA1sp Arhgef26 6530403H02Rik_2_2,CA1sp Arhgef26 6530403H02Rik_2_2
299,292,2296,58608,10094,66.32088503,-7693.918393,0.039175539,CA1sp 4921539H07Rik_1_2,CA1sp Arhgef26 6530403H02Rik_2_2
295,292,116,1725,10094,113.8424466,-442.0857201,0.067246377,CA1sp Ndrg1 Frzb,CA1sp Arhgef26 6530403H02Rik_2_2
291,299,3511,24015,59755,41.80927329,-10043.53596,0.146200291,CA1sp Arhgef26 6530403H02Rik_2_1,CA1sp 4921539H07Rik_1_2
292,299,1735,8775,59755,56.54272493,-5503.624861,0.197720798,CA1sp Arhgef26 6530403H02Rik_2_2,CA1sp 4921539H07Rik_1_2
299,299,45326,58608,59755,221.1642228,-249772.2967,0.773375648,CA1sp 4921539H07Rik_1_2,CA1sp 4921539H07Rik_1_2
294,299,90,884,59755,29.11485455,-224.0868426,0.101809955,CA1sp Ndst4_1_2,CA1sp 4921539H07Rik_1_2
298,299,8634,87913,59755,28.08557529,-21498.67674,0.098210731,CA1sp 4921539H07Rik_1_1,CA1sp 4921539H07Rik_1_2
296,296,452,689,642,17461.55097,-4385.597672,0.656023222,CA1sp Bmpr1b Ror1_2_1,CA1sp Bmpr1b Ror1_2_1
291,297,923,24015,8718,75.33570841,-3149.579766,0.038434312,CA1sp Arhgef26 6530403H02Rik_2_1,CA1sp Bmpr1b Ror1_2_2
296,297,86,689,8718,244.658887,-396.3959906,0.124818578,CA1sp Bmpr1b Ror1_2_1,CA1sp Bmpr1b Ror1_2_2
297,297,6880,8493,8718,1587.848564,-52048.38191,0.810078888,CA1sp Bmpr1b Ror1_2_2,CA1sp Bmpr1b Ror1_2_2
295,297,74,1725,8718,84.08613424,-259.7516388,0.042898551,CA1sp Ndrg1 Frzb,CA1sp Bmpr1b Ror1_2_2
293,293,367,867,768,9418.557161,-3192.693517,0.423298731,CA1sp Ndst4_1_1,CA1sp Ndst4_1_1
294,294,425,884,627,13102.90992,-3927.669359,0.480769231,CA1sp Ndst4_1_2,CA1sp Ndst4_1_2
285,300,235,3861,7354,141.4304966,-944.8762127,0.060865061,HPF Dcn Npbwr1 Olfm3_1,CA1sp Fosb Spink8_2
296,300,59,689,7354,198.9792526,-259.312387,0.08563135,CA1sp Bmpr1b Ror1_2_1,CA1sp Fosb Spink8_2
293,300,217,867,7354,581.5882743,-1201.079993,0.250288351,CA1sp Ndst4_1_1,CA1sp Fosb Spink8_2
294,300,68,884,7354,178.7440744,-290.973527,0.076923077,CA1sp Ndst4_1_2,CA1sp Fosb Spink8_2
300,300,4801,7997,7354,1395.017371,-33935.11717,0.600350131,CA1sp Fosb Spink8_2,CA1sp Fosb Spink8_2
301,300,117,2517,7354,108.0134037,-438.7985954,0.046483909,CA1sp Kdr Stard5_1,CA1sp Fosb Spink8_2
294,295,34,884,1500,438.1613077,-176.5829427,0.038461538,CA1sp Ndst4_1_2,CA1sp Ndrg1 Frzb
295,295,1015,1725,1500,6703.232991,-8782.983554,0.588405797,CA1sp Ndrg1 Frzb,CA1sp Ndrg1 Frzb
293,301,42,867,2228,371.5468961,-210.8333321,0.048442907,CA1sp Ndst4_1_1,CA1sp Kdr Stard5_1
294,301,47,884,2228,407.7829258,-240.1883492,0.053167421,CA1sp Ndst4_1_2,CA1sp Kdr Stard5_1
295,301,86,1725,2228,382.3779112,-432.5578063,0.049855072,CA1sp Ndrg1 Frzb,CA1sp Kdr Stard5_1
301,301,1701,2517,2228,5183.27848,-14574.37277,0.675804529,CA1sp Kdr Stard5_1,CA1sp Kdr Stard5_1
302,301,159,3903,2228,312.451071,-767.3101651,0.040737894,CA1sp Kdr Stard5_2,CA1sp Kdr Stard5_1
289,302,278,5926,4221,189.918131,-1201.512284,0.046911914,HPF Dcn Serpina3g_2,CA1sp Kdr Stard5_2
295,302,64,1725,4221,150.2014598,-261.8273505,0.037101449,CA1sp Ndrg1 Frzb,CA1sp Kdr Stard5_2
301,302,305,2517,4221,490.5687762,-1619.396703,0.121176003,CA1sp Kdr Stard5_1,CA1sp Kdr Stard5_2
302,302,3432,3903,4221,3559.852526,-29180.66527,0.879323597,CA1sp Kdr Stard5_2,CA1sp Kdr Stard5_2
299,298,7741,58608,87850,25.69194783,-18517.5233,0.132080945,CA1sp 4921539H07Rik_1_2,CA1sp 4921539H07Rik_1_1
294,298,133,884,87850,29.26551973,-333.8293232,0.150452489,CA1sp Ndst4_1_2,CA1sp 4921539H07Rik_1_1
300,298,1511,7997,87850,36.75312178,-4137.989639,0.188945855,CA1sp Fosb Spink8_2,CA1sp 4921539H07Rik_1_1
298,298,77851,87913,87850,172.2534624,-434996.4323,0.885545937,CA1sp 4921539H07Rik_1_1,CA1sp 4921539H07Rik_1_1
370,370,2253,2588,2591,5741.536603,-20383.06474,0.870556414,CA3sp Tm4sf1,CA3sp Tm4sf1
372,370,52,1265,2591,271.1090631,-243.981969,0.041106719,CA3sp Cd44,CA3sp Tm4sf1
371,371,4941,5919,5982,2384.617552,-39787.81321,0.834769387,CA3sp Rnd2 Lrrc10b,CA3sp Rnd2 Lrrc10b
372,371,258,1265,5982,582.6146527,-1422.667776,0.203952569,CA3sp Cd44,CA3sp Rnd2 Lrrc10b
373,371,38,1156,5982,93.90267949,-138.457248,0.032871972,CA3sp Vgll3 St18_1,CA3sp Rnd2 Lrrc10b
374,371,84,534,5982,449.3556963,-439.8283111,0.157303371,CA3sp Vgll3 St18_2,CA3sp Rnd2 Lrrc10b
375,371,320,4704,5982,194.3277793,-1391.296748,0.068027211,CA3sp Vgll3 St18_3,CA3sp Rnd2 Lrrc10b
378,371,243,5101,5982,136.0827799,-967.0532236,0.047637718,CA3sp Loxl1 Klk8,CA3sp Rnd2 Lrrc10b
370,372,81,2588,1201,445.3242761,-420.3075984,0.0312983,CA3sp Tm4sf1,CA3sp Cd44
372,372,790,1265,1201,8885.71111,-7070.069772,0.624505929,CA3sp Cd44,CA3sp Cd44
374,372,108,534,1201,2877.651002,-772.0691545,0.202247191,CA3sp Vgll3 St18_2,CA3sp Cd44
373,373,739,1156,1221,8946.837955,-6593.247401,0.639273356,CA3sp Vgll3 St18_1,CA3sp Vgll3 St18_1
374,373,17,534,1221,445.5440328,-89.43211003,0.031835206,CA3sp Vgll3 St18_2,CA3sp Vgll3 St18_1
375,373,248,4704,1221,737.8487314,-1427.257746,0.052721088,CA3sp Vgll3 St18_3,CA3sp Vgll3 St18_1
376,373,140,2242,1221,873.9274779,-824.4652421,0.062444246,CA3sp Esr1 St18,CA3sp Vgll3 St18_1
372,374,86,1265,417,2785.931936,-611.7414149,0.06798419,CA3sp Cd44,CA3sp Vgll3 St18_2
374,374,87,534,417,6676.372686,-699.3949275,0.162921348,CA3sp Vgll3 St18_2,CA3sp Vgll3 St18_2
375,374,168,4704,417,1463.539825,-1102.401151,0.035714286,CA3sp Vgll3 St18_3,CA3sp Vgll3 St18_2
370,375,102,2588,4814,139.9034567,-408.9825608,0.039412674,CA3sp Tm4sf1,CA3sp Vgll3 St18_3
371,375,358,5919,4814,214.6976208,-1594.122972,0.06048319,CA3sp Rnd2 Lrrc10b,CA3sp Vgll3 St18_3
373,375,240,1156,4814,736.9634558,-1381.296461,0.207612457,CA3sp Vgll3 St18_1,CA3sp Vgll3 St18_3
374,375,201,534,4814,1336.125786,-1297.10085,0.376404494,CA3sp Vgll3 St18_2,CA3sp Vgll3 St18_3
375,375,3673,4704,4814,2771.699608,-29585.33465,0.78082483,CA3sp Vgll3 St18_3,CA3sp Vgll3 St18_3
376,375,162,2242,4814,256.4908941,-749.3558534,0.072256913,CA3sp Esr1 St18,CA3sp Vgll3 St18_3
373,376,130,1156,2122,905.6049126,-770.1649407,0.112456747,CA3sp Vgll3 St18_1,CA3sp Esr1 St18
376,376,1818,2242,2122,6529.975054,-16493.55499,0.81088314,CA3sp Esr1 St18,CA3sp Esr1 St18
377,377,5063,6320,6509,2103.174021,-39598.6367,0.801107595,CA3sp Cyp26b1,CA3sp Cyp26b1
378,377,1016,5101,6509,522.9049391,-5541.453796,0.199176632,CA3sp Loxl1 Klk8,CA3sp Cyp26b1
379,377,403,2355,6509,449.260767,-2112.226172,0.171125265,CA3sp Lipg,CA3sp Cyp26b1
371,378,236,5919,4908,138.821822,-943.9212557,0.0398716,CA3sp Rnd2 Lrrc10b,CA3sp Loxl1 Klk8
377,378,884,6320,4908,487.0003393,-4741.619244,0.139873418,CA3sp Cyp26b1,CA3sp Loxl1 Klk8
378,378,3655,5101,4908,2494.74485,-28713.98809,0.716526171,CA3sp Loxl1 Klk8,CA3sp Loxl1 Klk8
379,378,92,2355,4908,136.0163113,-366.4460271,0.039065817,CA3sp Lipg,CA3sp Loxl1 Klk8
377,379,344,6320,2381,390.6434978,-1749.040372,0.05443038,CA3sp Cyp26b1,CA3sp Lipg
378,379,161,5101,2381,226.5216874,-724.2619112,0.031562439,CA3sp Loxl1 Klk8,CA3sp Lipg
379,379,1854,2355,2381,5650.124975,-16304.42918,0.787261146,CA3sp Lipg,CA3sp Lipg
368,368,1229,1958,1805,5942.382735,-10534.06846,0.627681307,CA2sp,CA2sp
369,368,550,3240,1805,1607.08595,-3657.660712,0.169753086,IG,CA2sp
368,369,671,1958,3349,1748.611444,-4546.29777,0.342696629,CA2sp,IG
369,369,2646,3240,3349,4167.046178,-22598.24562,0.816666667,IG,IG
240,240,17592,22614,22838,582.074255,-114316.5323,0.777925179,L5 IT RSP_ACA Npnt_1_1,L5 IT RSP_ACA Npnt_1_1
315,240,404,4157,22838,72.7179962,-1360.450505,0.09718547,NP RSP/ACA,L5 IT RSP_ACA Npnt_1_1
315,315,2997,4157,3932,3133.226856,-24302.08557,0.72095261,NP RSP/ACA,NP RSP/ACA
310,310,3240,4695,5015,2351.457357,-24847.04638,0.690095847,NP Slc17a8_2_1,NP Slc17a8_2_1
310,311,518,4695,176163,10.70232405,-787.401477,0.110330138,NP Slc17a8_2_1,NP Slc17a8_2_2
311,311,160177,178649,176163,86.97280949,-794454.0758,0.896601716,NP Slc17a8_2_2,NP Slc17a8_2_2
312,311,4382,108910,176163,3.902910108,-2793.249264,0.040235056,NP Sema5b Cntnap5a_3,NP Slc17a8_2_2
313,311,9902,95912,176163,10.01460694,-14572.04873,0.10324047,NP Sema5b Cntnap5a_2_2_1,NP Slc17a8_2_2
310,312,892,4695,109861,29.55182736,-2251.238913,0.18998935,NP Slc17a8_2_1,NP Sema5b Cntnap5a_3
312,312,93704,108910,109861,133.8275279,-491383.4799,0.86038013,NP Sema5b Cntnap5a_3,NP Sema5b Cntnap5a_3
313,312,8476,95912,109861,13.74589696,-14984.27827,0.088372675,NP Sema5b Cntnap5a_2_2_1,NP Sema5b Cntnap5a_3
316,312,2004,17414,109861,17.90005067,-4017.65349,0.115079821,NP Ntn1,NP Sema5b Cntnap5a_3
318,312,209,955,109861,34.04066203,-561.4508367,0.218848168,Ly6g6e HPF Myocd_2,NP Sema5b Cntnap5a_3
311,313,12580,178649,99685,12.07115619,-20891.96379,0.070417411,NP Slc17a8_2_2,NP Sema5b Cntnap5a_2_2_1
312,313,8201,108910,99685,12.90826497,-13985.67268,0.075300707,NP Sema5b Cntnap5a_3,NP Sema5b Cntnap5a_2_2_1
313,313,72941,95912,99685,130.3669736,-360057.5163,0.760499208,NP Sema5b Cntnap5a_2_2_1,NP Sema5b Cntnap5a_2_2_1
314,313,3215,15691,99685,35.12361214,-8708.857774,0.204894526,NP Sema5b Cntnap5a_2_2_2,NP Sema5b Cntnap5a_2_2_1
316,313,1901,17414,99685,18.71338681,-3887.031766,0.10916504,NP Ntn1,NP Sema5b Cntnap5a_2_2_1
315,314,459,4157,15181,124.28849,-1794.998622,0.110416166,NP RSP/ACA,NP Sema5b Cntnap5a_2_2_2
314,314,8562,15691,15181,614.2184418,-52419.67889,0.545663119,NP Sema5b Cntnap5a_2_2_2,NP Sema5b Cntnap5a_2_2_2
316,314,2290,17414,15181,148.025042,-9509.668128,0.131503388,NP Ntn1,NP Sema5b Cntnap5a_2_2_2
